tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,PULocationID,DOLocationID,LocationID,zone,latitude,longitude,borough
2020-12-17 07:59:46,2020-12-17 08:09:42,2.27,41,236,,,,,
2020-12-17 08:15:09,2020-12-17 08:17:59,.90,237,161,,,,,
2020-12-17 08:20:56,2020-12-17 08:38:44,3.23,161,4,,,,,
2020-12-17 08:49:45,2020-12-17 08:54:44,1.74,79,162,,,,,
2020-12-17 07:59:13,2020-12-17 08:08:56,1.54,239,237,,,,,
2020-12-17 08:18:56,2020-12-17 08:30:59,1.86,236,140,,,,,
2020-12-17 08:43:19,2020-12-17 08:49:25,.79,237,162,,,,,
2020-12-17 08:14:42,2020-12-17 08:40:30,7.39,75,82,,,,,
2020-12-17 08:08:18,2020-12-17 08:30:23,5.65,151,137,,,,,
2020-12-17 08:32:13,2020-12-17 08:40:57,1.65,233,79,,,,,
2020-12-17 08:18:18,2020-12-17 08:22:42,.42,140,140,,,,,
2020-12-17 08:39:38,2020-12-17 08:45:56,1.29,262,140,,,,,
2020-12-17 08:53:31,2020-12-17 09:03:23,1.76,263,163,,,,,
2020-12-17 08:23:41,2020-12-17 08:43:02,5.40,75,243,,,,,
2020-12-17 08:46:40,2020-12-17 09:10:42,3.50,244,18,,,,,
2020-12-17 08:22:43,2020-12-17 08:35:12,1.39,45,88,,,,,
2020-12-17 08:45:45,2020-12-17 09:13:49,5.52,231,236,,,,,
2020-12-17 08:40:22,2020-12-17 08:56:31,3.70,226,262,,,,,
2020-12-17 08:27:16,2020-12-17 08:38:00,2.35,249,233,,,,,
2020-12-17 08:40:25,2020-12-17 09:09:41,7.58,233,36,,,,,
2020-12-17 08:16:51,2020-12-17 08:28:56,2.84,79,161,,,,,
2020-12-17 08:41:39,2020-12-17 08:49:03,1.41,141,236,,,,,
2020-12-17 08:54:21,2020-12-17 08:59:24,.99,239,142,,,,,
2020-12-17 08:30:33,2020-12-17 08:34:40,.80,75,236,,,,,
2020-12-17 08:36:47,2020-12-17 08:54:17,8.50,263,13,,,,,
2020-12-17 08:54:20,2020-12-17 08:55:14,.10,162,237,,,,,
2020-12-17 08:08:48,2020-12-17 08:25:17,3.10,186,140,,,,,
2020-12-17 08:28:25,2020-12-17 08:43:50,2.90,141,143,,,,,
2020-12-17 08:45:20,2020-12-17 08:58:30,2.90,143,234,,,,,
2020-12-17 08:14:39,2020-12-17 08:33:49,4.19,137,239,,,,,
2020-12-17 08:36:08,2020-12-17 08:42:08,1.08,239,163,,,,,
2020-12-17 08:13:21,2020-12-17 08:30:33,3.30,263,143,,,,,
2020-12-18 14:51:50,2020-12-18 15:13:59,2.08,100,107,,,,,
2020-12-18 14:11:40,2020-12-18 14:22:09,1.71,162,237,,,,,
2020-12-18 14:36:41,2020-12-18 14:42:24,.82,239,143,,,,,
2020-12-18 14:45:39,2020-12-18 15:08:25,2.83,143,263,,,,,
2020-12-18 14:30:54,2020-12-18 14:44:54,1.37,90,137,,,,,
2020-12-18 14:47:29,2020-12-18 15:17:35,3.71,137,143,,,,,
2020-12-18 13:59:12,2020-12-18 14:13:34,1.97,264,264,,,,,
2020-12-18 14:40:12,2020-12-18 15:06:14,3.88,264,264,,,,,
2020-12-18 14:09:23,2020-12-18 14:26:11,1.21,236,262,,,,,
2020-12-18 14:49:06,2020-12-18 14:55:38,.95,236,75,,,,,
2020-12-18 14:15:43,2020-12-18 14:36:14,2.60,239,41,,,,,
2020-12-18 14:01:47,2020-12-18 14:25:00,3.00,162,238,,,,,
2020-12-18 14:28:12,2020-12-18 14:49:07,2.50,238,237,,,,,
2020-12-18 14:51:47,2020-12-18 15:01:01,1.10,161,164,,,,,
2020-12-18 14:04:34,2020-12-18 14:16:11,1.33,249,148,,,,,
2020-12-18 14:43:09,2020-12-18 14:47:27,.48,79,113,,,,,
2020-12-18 14:48:18,2020-12-18 14:55:36,1.09,113,211,,,,,
2020-12-18 14:19:26,2020-12-18 14:24:22,.46,237,236,,,,,
2020-12-18 14:42:27,2020-12-18 14:47:57,.98,162,164,,,,,
2020-12-18 14:48:40,2020-12-18 14:53:50,.63,164,186,,,,,
2020-12-18 14:27:32,2020-12-18 14:40:33,1.90,68,142,,,,,
2020-12-18 14:41:03,2020-12-18 14:47:04,1.10,249,234,,,,,
2020-12-18 14:11:22,2020-12-18 14:30:34,1.69,236,74,,,,,
2020-12-18 14:31:45,2020-12-18 14:47:13,1.56,74,75,,,,,
2020-12-18 14:24:18,2020-12-18 14:33:36,3.09,140,224,,,,,
2020-12-18 14:26:27,2020-12-18 14:40:46,1.89,163,100,,,,,
2020-12-18 14:52:50,2020-12-18 15:14:50,2.00,161,107,,,,,
2020-12-18 14:00:19,2020-12-18 14:15:32,2.29,238,48,,,,,
2020-12-18 14:20:18,2020-12-18 14:30:28,1.21,230,50,,,,,
2020-12-18 14:58:51,2020-12-18 15:23:28,2.96,170,148,,,,,
2020-12-18 13:57:37,2020-12-18 14:04:18,.83,142,238,,,,,
2020-12-18 14:08:42,2020-12-18 14:16:08,1.01,239,143,,,,,
2020-12-18 14:18:17,2020-12-18 14:24:46,1.27,143,238,,,,,
2020-12-18 14:28:55,2020-12-18 14:39:54,2.04,239,237,,,,,
2020-12-18 14:44:08,2020-12-18 14:57:41,1.69,107,100,,,,,
2020-12-18 14:09:13,2020-12-18 14:24:50,1.30,230,164,,,,,
2020-12-18 14:34:46,2020-12-18 14:47:55,1.08,90,246,,,,,
2020-12-18 14:09:43,2020-12-18 14:14:15,.66,162,161,,,,,
2020-12-18 14:36:56,2020-12-18 14:47:52,1.30,170,79,,,,,
2020-12-18 14:05:25,2020-12-18 14:16:54,1.31,238,24,,,,,
2020-12-18 14:23:00,2020-12-18 14:34:40,1.80,151,75,,,,,
2020-12-18 14:57:11,2020-12-18 15:02:17,.76,237,236,,,,,
2020-12-18 14:34:10,2020-12-18 14:56:37,3.30,263,143,,,,,
2020-12-18 14:58:58,2020-12-18 15:07:43,1.50,143,239,,,,,
2020-12-18 14:30:30,2020-12-18 14:40:20,.76,107,186,,,,,
2020-12-18 14:15:30,2020-12-18 14:27:10,1.15,141,162,,,,,
2020-12-18 14:35:54,2020-12-18 14:51:38,1.88,161,113,,,,,
2020-12-18 14:35:54,2020-12-18 14:51:38,1.88,161,113,,,,,
2020-12-18 14:32:55,2020-12-18 14:40:44,1.02,142,50,,,,,
2020-12-18 14:44:18,2020-12-18 14:57:41,1.26,48,162,,,,,
2020-12-18 14:11:32,2020-12-18 14:27:02,1.32,137,68,,,,,
2020-12-18 14:34:56,2020-12-18 14:43:35,1.19,90,68,,,,,
2020-12-18 14:47:41,2020-12-18 15:16:54,3.65,50,140,,,,,
2020-12-18 14:37:34,2020-12-18 14:51:49,1.30,186,230,,,,,
2020-12-18 14:57:51,2020-12-18 15:06:12,.60,230,48,,,,,
2020-12-18 14:52:21,2020-12-18 15:05:14,1.20,137,186,,,,,
2020-12-18 14:22:02,2020-12-18 14:41:44,1.80,236,161,,,,,
2020-12-18 14:52:07,2020-12-18 15:06:57,1.50,236,237,,,,,
2020-12-18 14:00:35,2020-12-18 14:15:16,1.64,236,229,,,,,
2020-12-18 14:26:33,2020-12-18 14:32:51,.74,161,186,,,,,
2020-12-18 14:39:46,2020-12-18 15:02:16,1.70,186,233,,,,,
2020-12-18 14:32:52,2020-12-18 14:36:58,.80,170,234,,,,,
2020-12-18 14:43:09,2020-12-18 15:02:32,2.90,114,255,,,,,
2020-12-18 14:00:22,2020-12-18 14:13:59,1.60,79,170,,,,,
2020-12-18 14:41:04,2020-12-18 14:52:10,1.00,137,90,,,,,
2020-12-18 14:06:01,2020-12-18 14:18:24,1.20,68,234,,,,,
2020-12-18 14:26:29,2020-12-18 14:34:50,.92,113,68,,,,,
2020-12-18 14:44:00,2020-12-18 14:49:39,.79,246,246,,,,,
2020-12-18 14:44:00,2020-12-18 14:49:39,.79,246,246,,,,,
2020-12-18 14:06:12,2020-12-18 14:15:27,1.17,142,239,,,,,
2020-12-18 14:13:33,2020-12-18 14:26:10,1.56,186,137,,,,,
2020-12-18 14:07:42,2020-12-18 14:14:43,.91,238,239,,,,,
2020-12-18 14:48:03,2020-12-18 14:55:44,1.15,237,236,,,,,
2020-12-18 14:27:51,2020-12-18 14:54:50,7.99,132,130,,,,,
2020-12-18 14:47:32,2020-12-18 14:55:36,1.16,234,68,,,,,
2020-12-18 14:11:57,2020-12-18 14:24:07,1.89,107,229,,,,,
2020-12-18 14:04:18,2020-12-18 14:15:32,1.97,50,239,,,,,
2020-12-18 14:33:04,2020-12-18 14:46:21,1.72,43,48,,,,,
2020-12-18 14:48:19,2020-12-18 14:56:47,1.71,48,246,,,,,
2020-12-18 14:28:06,2020-12-18 14:40:15,2.00,142,151,,,,,
2020-12-18 14:42:29,2020-12-18 15:04:19,2.38,151,74,,,,,
2020-12-18 14:16:39,2020-12-18 14:38:06,2.48,137,142,,,,,
2020-12-18 14:22:35,2020-12-18 14:29:30,1.00,79,137,,,,,
2020-12-18 14:37:21,2020-12-18 15:07:11,11.00,137,26,,,,,
2020-12-18 14:15:28,2020-12-18 14:33:38,1.30,262,262,,,,,
2020-12-18 14:40:15,2020-12-18 14:56:59,3.32,262,262,,,,,
2020-12-18 14:27:39,2020-12-18 14:36:59,1.42,239,151,,,,,
2020-12-18 14:55:21,2020-12-18 15:07:25,2.16,142,236,,,,,
2020-12-18 14:37:50,2020-12-18 15:05:19,3.64,140,164,,,,,
2020-12-18 14:12:20,2020-12-18 14:20:34,1.00,239,238,,,,,
2020-12-18 14:30:57,2020-12-18 14:34:49,.30,238,239,,,,,
2020-12-18 14:46:06,2020-12-18 14:55:27,1.10,151,41,,,,,
2020-12-18 14:22:28,2020-12-18 14:36:45,1.46,79,114,,,,,
2020-12-18 14:39:37,2020-12-18 14:47:18,1.31,114,234,,,,,
2020-12-18 14:54:18,2020-12-18 15:14:43,2.01,170,163,,,,,
2020-12-18 14:47:28,2020-12-18 16:02:24,18.00,143,132,,,,,
2020-12-18 14:05:24,2020-12-18 14:09:54,.30,164,100,,,,,
2020-12-18 14:26:13,2020-12-18 14:33:02,1.20,43,151,,,,,
2020-12-18 14:50:56,2020-12-18 14:58:29,.00,142,238,,,,,
2020-12-18 14:24:40,2020-12-18 14:30:46,.90,162,164,,,,,
2020-12-19 14:22:01,2020-12-19 14:27:47,.85,263,236,,,,,
2020-12-19 14:34:30,2020-12-19 14:36:02,.63,43,236,,,,,
2020-12-19 14:11:55,2020-12-19 14:23:35,1.83,237,75,,,,,
2020-12-19 14:29:58,2020-12-19 14:43:22,2.36,43,151,,,,,
2020-12-19 14:01:23,2020-12-19 14:13:11,1.47,224,114,,,,,
2020-12-19 14:21:56,2020-12-19 14:28:53,.82,113,68,,,,,
2020-12-19 14:36:42,2020-12-19 14:39:53,.54,68,90,,,,,
2020-12-19 14:45:45,2020-12-19 14:57:33,1.75,234,4,,,,,
2020-12-19 14:02:49,2020-12-19 14:08:39,1.01,79,234,,,,,
2020-12-19 14:24:07,2020-12-19 14:33:14,2.06,107,141,,,,,
2020-12-19 14:39:54,2020-12-19 15:04:34,3.96,229,238,,,,,
2020-12-19 14:59:33,2020-12-19 15:54:11,18.40,132,21,,,,,
2020-12-19 14:12:00,2020-12-19 14:29:59,3.10,151,237,,,,,
2020-12-19 14:10:36,2020-12-19 14:20:41,1.46,161,237,,,,,
2020-12-19 14:24:00,2020-12-19 14:34:02,1.01,236,140,,,,,
2020-12-19 14:45:23,2020-12-19 14:47:27,.34,236,263,,,,,
2020-12-19 14:04:55,2020-12-19 14:25:56,4.12,114,236,,,,,
2020-12-19 14:27:59,2020-12-19 14:38:15,1.85,236,161,,,,,
2020-12-19 14:41:13,2020-12-19 14:49:00,1.70,161,239,,,,,
2020-12-19 14:53:37,2020-12-19 14:58:50,.73,239,238,,,,,
2020-12-19 14:01:20,2020-12-19 14:15:52,2.60,43,161,,,,,
2020-12-19 14:48:32,2020-12-19 15:04:36,2.00,236,142,,,,,
2020-12-19 14:55:38,2020-12-19 15:06:22,1.02,234,79,,,,,
2020-12-19 14:11:09,2020-12-19 14:21:39,2.00,107,163,,,,,
2020-12-19 14:46:56,2020-12-19 14:52:13,.70,164,161,,,,,
2020-12-19 14:03:54,2020-12-19 14:15:33,1.10,75,74,,,,,
2020-12-19 14:25:56,2020-12-19 14:31:55,1.20,75,141,,,,,
2020-12-19 14:46:00,2020-12-19 15:09:38,3.40,237,238,,,,,
2020-12-19 14:09:10,2020-12-19 14:18:22,1.35,236,237,,,,,
2020-12-19 14:22:58,2020-12-19 14:28:53,1.16,162,233,,,,,
2020-12-19 14:25:59,2020-12-19 14:32:32,1.90,262,229,,,,,
2020-12-19 14:35:30,2020-12-19 14:47:41,1.30,229,43,,,,,
2020-12-19 14:44:39,2020-12-19 15:03:29,2.30,141,236,,,,,
2020-12-19 14:29:31,2020-12-19 14:35:59,1.20,114,107,,,,,
2020-12-19 14:38:57,2020-12-19 14:42:12,.60,170,170,,,,,
2020-12-19 14:47:21,2020-12-19 14:55:43,.90,107,113,,,,,
2020-12-19 14:40:26,2020-12-19 15:01:05,3.07,162,236,,,,,
2020-12-19 14:04:06,2020-12-19 14:35:49,5.20,186,75,,,,,
2020-12-19 14:39:22,2020-12-19 14:50:55,1.30,75,74,,,,,
2020-12-19 14:02:52,2020-12-19 14:14:58,2.00,161,141,,,,,
2020-12-19 14:18:11,2020-12-19 14:29:45,1.80,141,161,,,,,
2020-12-19 14:33:41,2020-12-19 14:56:02,1.30,161,161,,,,,
2020-12-19 14:58:22,2020-12-19 15:07:39,1.00,161,48,,,,,
2020-12-19 14:52:39,2020-12-19 15:09:39,3.42,42,235,,,,,
2020-12-19 14:30:42,2020-12-19 14:51:10,1.87,114,68,,,,,
2020-12-19 14:54:51,2020-12-19 15:00:09,.69,246,186,,,,,
2020-12-19 14:39:02,2020-12-19 14:57:35,4.97,138,171,,,,,
2020-12-19 14:19:25,2020-12-19 14:37:28,3.00,164,263,,,,,
2020-12-19 14:08:16,2020-12-19 14:21:45,2.10,90,4,,,,,
2020-12-19 14:15:26,2020-12-19 14:39:10,6.30,236,243,,,,,
2020-12-19 14:46:06,2020-12-19 14:55:00,1.20,244,116,,,,,
2020-12-19 14:08:54,2020-12-19 14:11:09,.40,237,237,,,,,
2020-12-19 14:59:43,2020-12-19 15:07:37,1.60,246,163,,,,,
2020-12-19 14:25:00,2020-12-19 14:46:59,2.12,68,161,,,,,
2020-12-19 14:52:32,2020-12-19 14:58:43,1.09,237,43,,,,,
2020-12-19 14:38:26,2020-12-19 14:42:11,.60,48,230,,,,,
2020-12-19 14:54:39,2020-12-19 14:58:09,.60,90,100,,,,,
2020-12-19 14:07:11,2020-12-19 14:16:45,2.29,158,50,,,,,
2020-12-19 14:36:23,2020-12-19 14:44:04,1.68,43,186,,,,,
2020-12-19 14:47:23,2020-12-19 14:51:22,.54,90,249,,,,,
2020-12-19 14:23:36,2020-12-19 14:28:16,1.26,50,246,,,,,
2020-12-19 14:14:25,2020-12-19 14:35:44,3.70,249,142,,,,,
2020-12-19 14:08:02,2020-12-19 14:13:15,.63,163,142,,,,,
2020-12-19 14:21:29,2020-12-19 14:27:03,.94,142,239,,,,,
2020-12-19 14:50:37,2020-12-19 14:54:12,.56,166,166,,,,,
2020-12-19 14:06:20,2020-12-19 14:15:41,1.50,237,43,,,,,
2020-12-19 14:22:47,2020-12-19 14:28:43,1.00,237,236,,,,,
2020-12-19 14:33:04,2020-12-19 15:01:06,4.30,237,144,,,,,
2020-12-19 14:20:11,2020-12-19 14:27:49,1.25,142,141,,,,,
2020-12-19 14:39:07,2020-12-19 14:43:10,.63,237,237,,,,,
2020-12-19 14:49:25,2020-12-19 14:56:56,1.15,236,237,,,,,
2020-12-19 14:13:19,2020-12-19 14:45:32,9.34,161,95,,,,,
2020-12-19 14:46:12,2020-12-19 14:54:48,1.40,43,237,,,,,
2020-12-19 14:29:46,2020-12-19 14:38:16,1.42,166,238,,,,,
2020-12-19 14:59:34,2020-12-19 15:22:35,4.13,161,146,,,,,
2020-12-19 14:57:13,2020-12-19 15:15:52,2.91,74,116,,,,,
2020-12-19 14:55:24,2020-12-19 15:13:43,2.60,238,230,,,,,
2020-12-19 14:54:33,2020-12-19 15:12:15,2.87,233,144,,,,,
2020-12-19 14:06:58,2020-12-19 14:28:28,2.60,238,161,,,,,
2020-12-19 14:41:11,2020-12-19 14:55:05,1.18,161,237,,,,,
2020-12-19 14:58:29,2020-12-19 15:00:23,.39,237,237,,,,,
2020-12-19 14:04:10,2020-12-19 14:18:40,1.58,140,236,,,,,
2020-12-19 14:29:59,2020-12-19 14:33:00,.84,263,75,,,,,
2020-12-19 14:46:59,2020-12-19 14:50:00,.50,79,79,,,,,
2020-12-19 14:57:33,2020-12-19 15:25:55,4.29,161,146,,,,,
2020-12-19 14:31:07,2020-12-19 14:39:02,1.00,140,262,,,,,
2020-12-19 14:54:59,2020-12-19 15:28:18,3.70,263,186,,,,,
2020-12-19 14:05:56,2020-12-19 15:11:27,.00,74,89,,,,,
2020-12-19 14:12:53,2020-12-19 14:19:29,.90,107,164,,,,,
2020-12-19 14:21:11,2020-12-19 14:29:44,1.50,164,229,,,,,
2020-12-19 14:36:40,2020-12-19 14:47:34,2.20,141,170,,,,,
2020-12-19 14:23:32,2020-12-19 14:28:13,1.00,262,236,,,,,
2020-12-19 14:55:21,2020-12-19 15:07:22,1.91,236,161,,,,,
2020-12-19 14:04:27,2020-12-19 14:10:31,1.12,68,100,,,,,
2020-12-19 14:26:04,2020-12-19 14:34:40,1.64,43,238,,,,,
2020-12-19 14:47:09,2020-12-19 14:53:52,.93,238,239,,,,,
2020-12-19 14:59:44,2020-12-19 15:09:04,2.15,239,24,,,,,
2020-12-19 14:41:21,2020-12-19 14:57:46,2.20,237,48,,,,,
2020-12-19 14:34:37,2020-12-19 14:53:45,1.55,163,164,,,,,
2020-12-19 14:22:25,2020-12-19 14:56:38,13.00,68,147,,,,,
2020-12-20 18:13:20,2020-12-20 18:22:21,1.19,236,262,,,,,
2020-12-20 18:42:29,2020-12-20 18:47:32,1.17,237,263,,,,,
2020-12-20 18:51:57,2020-12-20 18:59:00,1.10,263,75,,,,,
2020-12-20 18:17:29,2020-12-20 18:17:54,.00,90,90,,,,,
2020-12-20 18:22:14,2020-12-20 18:22:14,.00,264,264,,,,,
2020-12-20 18:20:07,2020-12-20 18:24:41,1.30,141,236,,,,,
2020-12-20 17:59:28,2020-12-20 18:01:47,.79,168,42,,,,,
2020-12-20 18:44:12,2020-12-20 19:07:18,4.59,43,42,,,,,
2020-12-20 18:04:27,2020-12-20 18:19:24,1.77,230,141,,,,,
2020-12-20 18:04:22,2020-12-20 18:07:14,.50,234,249,,,,,
2020-12-20 18:20:54,2020-12-20 18:39:43,4.10,230,193,,,,,
2020-12-20 18:28:57,2020-12-20 18:43:25,2.78,161,249,,,,,
2020-12-20 18:10:53,2020-12-20 18:28:22,1.60,246,137,,,,,
2020-12-20 18:54:48,2020-12-20 19:14:57,8.40,68,243,,,,,
2020-12-20 17:59:42,2020-12-20 18:03:15,1.27,79,164,,,,,
2020-12-20 18:24:48,2020-12-21 18:03:15,2.10,141,170,,,,,
2020-12-20 18:40:57,2020-12-20 18:50:13,2.34,162,79,,,,,
2020-12-20 18:39:03,2020-12-20 19:07:27,15.31,132,179,,,,,
2020-12-20 18:32:50,2020-12-20 18:38:11,1.02,113,144,,,,,
2020-12-20 18:29:55,2020-12-20 18:31:45,.50,143,143,,,,,
2020-12-20 18:52:20,2020-12-20 18:56:49,1.10,43,43,,,,,
2020-12-20 18:19:05,2020-12-20 18:28:53,1.90,90,170,,,,,
2020-12-20 18:30:49,2020-12-20 18:39:25,1.40,170,186,,,,,
2020-12-20 18:37:25,2020-12-20 18:43:55,1.40,75,41,,,,,
2020-12-20 18:49:13,2020-12-20 18:54:38,1.00,74,75,,,,,
2020-12-20 18:37:37,2020-12-20 18:40:32,.49,263,263,,,,,
2020-12-20 18:43:33,2020-12-20 18:54:24,2.06,236,151,,,,,
2020-12-20 18:58:06,2020-12-20 19:07:20,2.52,24,116,,,,,
2020-12-20 18:02:08,2020-12-20 18:06:05,.75,162,141,,,,,
2020-12-20 18:02:00,2020-12-20 18:10:29,2.00,236,41,,,,,
2020-12-20 18:25:13,2020-12-20 18:31:26,1.90,236,162,,,,,
2020-12-20 18:49:06,2020-12-20 18:59:59,1.60,161,50,,,,,
2020-12-20 18:14:13,2020-12-20 18:18:09,.72,170,229,,,,,
2020-12-20 18:42:32,2020-12-20 18:53:58,1.71,141,161,,,,,
2020-12-20 18:41:30,2020-12-20 18:51:11,1.59,163,233,,,,,
2020-12-20 18:17:10,2020-12-20 18:29:02,1.90,107,100,,,,,
2020-12-20 18:45:53,2020-12-20 18:54:22,1.65,186,158,,,,,
2020-12-20 18:42:19,2020-12-20 19:02:42,8.60,186,244,,,,,
2020-12-20 18:03:29,2020-12-20 18:10:18,1.08,107,114,,,,,
2020-12-20 18:47:15,2020-12-20 19:02:47,3.91,249,43,,,,,
2020-12-20 18:22:12,2020-12-20 18:29:07,1.50,231,249,,,,,
2020-12-20 18:30:42,2020-12-20 18:33:40,.70,158,68,,,,,
2020-12-20 18:00:54,2020-12-20 18:06:04,1.08,48,68,,,,,
2020-12-20 18:08:21,2020-12-20 18:22:23,2.59,90,261,,,,,
2020-12-20 18:10:24,2020-12-20 18:14:05,.91,236,237,,,,,
2020-12-20 18:38:47,2020-12-20 18:46:27,1.05,163,142,,,,,
2020-12-20 18:51:20,2020-12-20 18:54:29,.76,142,239,,,,,
2020-12-20 18:46:25,2020-12-20 18:58:55,2.67,231,65,,,,,
2020-12-20 18:29:32,2020-12-20 18:31:18,.60,263,263,,,,,
2020-12-20 18:21:15,2020-12-20 18:25:46,1.16,68,230,,,,,
2020-12-20 18:59:06,2020-12-20 19:02:59,.55,263,262,,,,,
2020-12-20 18:27:04,2020-12-20 18:31:12,.60,162,161,,,,,
2020-12-20 18:42:30,2020-12-20 18:52:23,1.90,161,113,,,,,
2020-12-20 18:36:07,2020-12-20 18:41:47,.95,90,113,,,,,
2020-12-20 18:51:39,2020-12-20 19:05:20,3.05,164,236,,,,,
2020-12-20 18:10:23,2020-12-20 18:19:33,1.83,79,90,,,,,
2020-12-20 18:37:25,2020-12-20 18:55:52,3.20,230,263,,,,,
2020-12-20 18:14:41,2020-12-20 18:22:18,.97,163,230,,,,,
2020-12-20 18:03:47,2020-12-20 18:09:56,1.43,144,90,,,,,
2020-12-20 18:29:16,2020-12-20 18:37:03,1.28,48,186,,,,,
2020-12-20 18:48:48,2020-12-20 19:00:16,2.47,163,68,,,,,
2020-12-20 18:54:26,2020-12-20 19:00:42,.80,237,229,,,,,
2020-12-20 18:00:08,2020-12-20 18:16:13,3.20,90,236,,,,,
2020-12-20 18:17:07,2020-12-20 18:21:53,1.65,236,151,,,,,
2020-12-20 18:10:39,2020-12-20 18:20:20,.99,162,164,,,,,
2020-12-20 18:08:27,2020-12-20 19:22:02,45.13,132,265,,,,,
2020-12-20 18:06:40,2020-12-20 18:22:49,3.02,262,262,,,,,
2020-12-20 18:33:52,2020-12-20 18:37:05,.54,237,236,,,,,
2020-12-20 18:56:37,2020-12-20 19:05:40,1.93,237,238,,,,,
2020-12-20 18:05:28,2020-12-20 18:16:08,.90,162,230,,,,,
2020-12-20 18:38:04,2020-12-20 18:51:45,2.30,43,262,,,,,
2020-12-20 18:04:06,2020-12-20 18:07:45,.70,151,151,,,,,
2020-12-20 18:22:00,2020-12-20 18:32:51,1.80,239,230,,,,,
2020-12-20 18:08:28,2020-12-20 18:11:46,.69,152,166,,,,,
2020-12-20 18:30:50,2020-12-20 18:41:23,1.84,142,238,,,,,
2020-12-20 18:43:48,2020-12-20 19:03:12,2.90,186,237,,,,,
2020-12-20 18:11:45,2020-12-20 18:14:58,.70,261,231,,,,,
2020-12-20 18:41:44,2020-12-20 18:51:52,1.70,114,231,,,,,
2020-12-20 18:42:31,2020-12-20 18:47:54,1.30,170,229,,,,,
2020-12-20 18:54:15,2020-12-20 19:11:38,6.20,48,41,,,,,
2020-12-20 18:17:04,2020-12-20 18:41:28,16.90,132,74,,,,,
2020-12-20 17:59:30,2020-12-20 18:22:39,5.95,161,88,,,,,
2020-12-20 18:02:06,2020-12-20 18:06:56,1.10,249,231,,,,,
2020-12-20 18:13:59,2020-12-20 18:22:20,1.10,249,79,,,,,
2020-12-20 18:52:50,2020-12-20 18:58:41,1.30,114,90,,,,,
2020-12-20 18:11:09,2020-12-20 18:15:48,.84,262,140,,,,,
2020-12-20 18:05:56,2020-12-20 18:09:29,.70,100,170,,,,,
2020-12-20 18:33:28,2020-12-20 18:39:22,1.00,100,142,,,,,
2020-12-20 18:46:19,2020-12-20 18:53:01,1.60,239,166,,,,,
2020-12-20 18:42:43,2020-12-20 18:50:04,1.45,186,158,,,,,
2020-12-20 18:01:45,2020-12-20 18:03:40,.60,75,263,,,,,
2020-12-20 18:21:24,2020-12-20 18:37:32,2.50,74,152,,,,,
2020-12-20 18:08:52,2020-12-20 18:25:22,4.14,137,239,,,,,
2020-12-20 18:00:00,2020-12-20 18:21:27,4.19,239,42,,,,,
2020-12-20 18:05:18,2020-12-20 18:19:23,3.54,141,249,,,,,
2020-12-20 18:46:39,2020-12-20 19:35:18,19.41,132,165,,,,,
2020-12-20 18:15:00,2020-12-20 18:31:50,3.06,48,113,,,,,
2020-12-20 18:37:46,2020-12-20 18:48:58,3.39,137,236,,,,,
2020-12-20 18:38:57,2020-12-20 18:54:42,1.64,100,162,,,,,
2020-12-20 18:58:44,2020-12-20 19:15:23,6.08,229,13,,,,,
